,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
224,274,1,2,1010,627,984.6441650390625,601.85009765625,1010,627,1035.64697265625,653.7305908203125,0,984.6441650390625,601.85009765625,2020.2911376953125,1203.7001953125,984.6441650390625,601.85009765625,2020.2911376953125,1203.7001953125
223,274,2,2,885,578,862.9642944335938,559.1954956054688,885,578,907.900146484375,598.7496337890625,0,862.9642944335938,559.1954956054688,1770.8644409179688,1118.3909912109375,862.9642944335938,559.1954956054688,1770.8644409179688,1118.3909912109375
225,275,1,2,1003,623,981.2250366210938,599.631591796875,1003,623,1025.6390991210938,647.646728515625,0,981.2250366210938,599.631591796875,2006.8641357421875,1199.26318359375,981.2250366210938,599.631591796875,2006.8641357421875,1199.26318359375
224,275,2,2,883,577,861.6419677734375,558.4603881835938,883,577,905.248046875,597.2109985351562,0,861.6419677734375,558.4603881835938,1766.8900146484375,1116.9207763671875,861.6419677734375,558.4603881835938,1766.8900146484375,1116.9207763671875
226,276,1,2,999,619,977.48388671875,597.9973754882812,999,619,1021.6968994140625,641.8612670898438,0,977.48388671875,597.9973754882812,1999.1807861328125,1195.9947509765625,977.48388671875,597.9973754882812,1999.1807861328125,1195.9947509765625
225,276,2,2,881,578,859.5831298828125,558.9402465820312,881,578,903.5747680664062,597.9243774414062,0,859.5831298828125,558.9402465820312,1763.1578979492188,1117.8804931640625,859.5831298828125,558.9402465820312,1763.1578979492188,1117.8804931640625
226,277,2,2,878,577,855.728271484375,557.8030395507812,878,577,902.2501831054688,596.2462768554688,0,855.728271484375,557.8030395507812,1757.9784545898438,1115.6060791015625,855.728271484375,557.8030395507812,1757.9784545898438,1115.6060791015625
227,279,1,2,996,613,967.9046020507812,592.663330078125,996,613,1024.4288940429688,634.3052368164062,0,967.9046020507812,592.663330078125,1992.33349609375,1185.32666015625,967.9046020507812,592.663330078125,1992.33349609375,1185.32666015625
228,280,1,2,995,612,966.8375854492188,591.0222778320312,995,612,1025.1396484375,634.552490234375,0,966.8375854492188,591.0222778320312,1991.9772338867188,1182.0445556640625,966.8375854492188,591.0222778320312,1991.9772338867188,1182.0445556640625
227,280,2,2,877,575,851.5812377929688,555.1864013671875,877,575,903.1917724609375,594.9784545898438,0,851.5812377929688,555.1864013671875,1754.7730102539062,1110.372802734375,851.5812377929688,555.1864013671875,1754.7730102539062,1110.372802734375
229,281,1,2,994,613,965.883056640625,590.517333984375,994,613,1023.75,636.1637573242188,0,965.883056640625,590.517333984375,1989.633056640625,1181.03466796875,965.883056640625,590.517333984375,1989.633056640625,1181.03466796875
228,281,2,2,876,575,849.9590454101562,555.323486328125,876,575,903.2108154296875,594.7404174804688,0,849.9590454101562,555.323486328125,1753.1698608398438,1110.64697265625,849.9590454101562,555.323486328125,1753.1698608398438,1110.64697265625
230,282,1,2,991,610,962.1284790039062,589.349609375,991,610,1020.5618286132812,632.0090942382812,0,962.1284790039062,589.349609375,1982.6903076171875,1178.69921875,962.1284790039062,589.349609375,1982.6903076171875,1178.69921875
229,282,2,2,876,575,848.8987426757812,555.8535766601562,876,575,903.3710327148438,594.3859252929688,0,848.8987426757812,555.8535766601562,1752.269775390625,1111.7071533203125,848.8987426757812,555.8535766601562,1752.269775390625,1111.7071533203125
231,283,1,2,988,607,960.0210571289062,587.4837036132812,988,607,1016.254638671875,628.1004028320312,0,960.0210571289062,587.4837036132812,1976.2756958007812,1174.9674072265625,960.0210571289062,587.4837036132812,1976.2756958007812,1174.9674072265625
230,283,2,2,874,574,846.7747192382812,555.199951171875,874,574,903.0279541015625,594.730224609375,0,846.7747192382812,555.199951171875,1749.8026733398438,1110.39990234375,846.7747192382812,555.199951171875,1749.8026733398438,1110.39990234375
232,284,1,2,985,606,957.9555053710938,585.4732666015625,985,606,1012.07421875,627.0646362304688,0,957.9555053710938,585.4732666015625,1970.0297241210938,1170.946533203125,957.9555053710938,585.4732666015625,1970.0297241210938,1170.946533203125
231,284,2,2,873,577,844.810791015625,556.7948608398438,873,577,902.8365478515625,597.271728515625,0,844.810791015625,556.7948608398438,1747.6473388671875,1113.5897216796875,844.810791015625,556.7948608398438,1747.6473388671875,1113.5897216796875
233,285,1,2,980,604,951.823974609375,584.5318603515625,980,604,1008.6639404296875,624.9000244140625,0,951.823974609375,584.5318603515625,1960.4879150390625,1169.063720703125,951.823974609375,584.5318603515625,1960.4879150390625,1169.063720703125
232,285,2,2,872,577,843.7652587890625,557.0250244140625,872,577,901.8880004882812,597.2799682617188,0,843.7652587890625,557.0250244140625,1745.6532592773438,1114.050048828125,843.7652587890625,557.0250244140625,1745.6532592773438,1114.050048828125
234,286,1,2,979,604,950.9537353515625,583.4204711914062,979,604,1007.0805053710938,624.771728515625,0,950.9537353515625,583.4204711914062,1958.0342407226562,1166.8409423828125,950.9537353515625,583.4204711914062,1958.0342407226562,1166.8409423828125
233,286,2,2,870,576,840.990478515625,556.0443115234375,870,576,899.64013671875,597.4607543945312,0,840.990478515625,556.0443115234375,1740.630615234375,1112.088623046875,840.990478515625,556.0443115234375,1740.630615234375,1112.088623046875
235,287,1,2,977,603,949.6342163085938,582.1566772460938,977,603,1005.0077514648438,624.0714111328125,0,949.6342163085938,582.1566772460938,1954.6419677734375,1164.3133544921875,949.6342163085938,582.1566772460938,1954.6419677734375,1164.3133544921875
234,287,2,2,869,576,840.7681274414062,556.1257934570312,869,576,898.7503051757812,597.4954833984375,0,840.7681274414062,556.1257934570312,1739.5184326171875,1112.2515869140625,840.7681274414062,556.1257934570312,1739.5184326171875,1112.2515869140625
236,288,1,2,975,602,947.2195434570312,581.843017578125,975,602,1003.5184326171875,622.874267578125,0,947.2195434570312,581.843017578125,1950.7379760742188,1163.68603515625,947.2195434570312,581.843017578125,1950.7379760742188,1163.68603515625
235,288,2,2,868,575,839.00439453125,555.1678466796875,868,575,897.5479736328125,595.08056640625,0,839.00439453125,555.1678466796875,1736.5523681640625,1110.335693359375,839.00439453125,555.1678466796875,1736.5523681640625,1110.335693359375
237,289,1,2,971,600,940.2545166015625,579.7259521484375,971,600,1001.7473754882812,620.3862915039062,0,940.2545166015625,579.7259521484375,1942.0018920898438,1159.451904296875,940.2545166015625,579.7259521484375,1942.0018920898438,1159.451904296875
236,289,2,2,868,576,837.3548583984375,556.8322143554688,868,576,899.6676025390625,596.5980834960938,0,837.3548583984375,556.8322143554688,1737.0224609375,1113.6644287109375,837.3548583984375,556.8322143554688,1737.0224609375,1113.6644287109375
238,290,1,2,971,599,941.0352172851562,578.6088256835938,971,599,1001.4224243164062,621.0750732421875,0,941.0352172851562,578.6088256835938,1942.4576416015625,1157.2176513671875,941.0352172851562,578.6088256835938,1942.4576416015625,1157.2176513671875
237,290,2,2,867,576,835.8562622070312,556.8338623046875,867,576,899.2286376953125,596.9835815429688,0,835.8562622070312,556.8338623046875,1735.0848999023438,1113.667724609375,835.8562622070312,556.8338623046875,1735.0848999023438,1113.667724609375
239,291,1,2,970,599,940.2847290039062,577.9135131835938,970,599,1000.1137084960938,620.1572875976562,0,940.2847290039062,577.9135131835938,1940.3984375,1155.8270263671875,940.2847290039062,577.9135131835938,1940.3984375,1155.8270263671875
238,291,2,2,865,576,833.72802734375,556.4660034179688,865,576,897.3189697265625,597.2977905273438,0,833.72802734375,556.4660034179688,1731.0469970703125,1112.9320068359375,833.72802734375,556.4660034179688,1731.0469970703125,1112.9320068359375
240,292,1,2,969,598,939.09130859375,576.9623413085938,969,598,1000.03466796875,620.0961303710938,0,939.09130859375,576.9623413085938,1939.1259765625,1153.9246826171875,939.09130859375,576.9623413085938,1939.1259765625,1153.9246826171875
239,292,2,2,865,576,832.5330810546875,556.244384765625,865,576,897.6324462890625,597.7181396484375,0,832.5330810546875,556.244384765625,1730.16552734375,1112.48876953125,832.5330810546875,556.244384765625,1730.16552734375,1112.48876953125
241,293,1,2,968,598,936.3139038085938,576.5192260742188,968,598,1000.410400390625,621.1763305664062,0,936.3139038085938,576.5192260742188,1936.7243041992188,1153.0384521484375,936.3139038085938,576.5192260742188,1936.7243041992188,1153.0384521484375
240,293,2,2,864,577,831.1747436523438,555.9564208984375,864,577,898.101318359375,598.0751342773438,0,831.1747436523438,555.9564208984375,1729.2760620117188,1111.912841796875,831.1747436523438,555.9564208984375,1729.2760620117188,1111.912841796875
242,294,1,2,967,598,933.3890380859375,575.915771484375,967,598,1001.531982421875,621.0133056640625,0,933.3890380859375,575.915771484375,1934.9210205078125,1151.83154296875,933.3890380859375,575.915771484375,1934.9210205078125,1151.83154296875
241,294,2,2,864,577,830.225341796875,555.8651733398438,864,577,898.896484375,598.51611328125,0,830.225341796875,555.8651733398438,1729.121826171875,1111.7303466796875,830.225341796875,555.8651733398438,1729.121826171875,1111.7303466796875
243,295,1,2,966,598,931.99609375,575.1868286132812,966,598,1000.900390625,621.1068115234375,0,931.99609375,575.1868286132812,1932.896484375,1150.3736572265625,931.99609375,575.1868286132812,1932.896484375,1150.3736572265625
242,295,2,2,864,577,833.6990356445312,555.62548828125,864,577,895.4874267578125,598.9307861328125,0,833.6990356445312,555.62548828125,1729.1864624023438,1111.2509765625,833.6990356445312,555.62548828125,1729.1864624023438,1111.2509765625
244,296,1,2,963,598,927.0990600585938,575.36376953125,963,598,999.1561279296875,620.739013671875,0,927.0990600585938,575.36376953125,1926.2551879882812,1150.7275390625,927.0990600585938,575.36376953125,1926.2551879882812,1150.7275390625
243,296,2,2,865,577,833.3954467773438,554.5829467773438,865,577,897.4354858398438,601.283935546875,0,833.3954467773438,554.5829467773438,1730.8309326171875,1109.1658935546875,833.3954467773438,554.5829467773438,1730.8309326171875,1109.1658935546875
245,297,1,2,962,596,927.4358520507812,574.0337524414062,962,596,997.691650390625,619.6723022460938,0,927.4358520507812,574.0337524414062,1925.1275024414062,1148.0675048828125,927.4358520507812,574.0337524414062,1925.1275024414062,1148.0675048828125
244,297,2,2,861,578,831.8379516601562,555.7097778320312,861,578,892.1602172851562,600.7003784179688,0,831.8379516601562,555.7097778320312,1723.9981689453125,1111.4195556640625,831.8379516601562,555.7097778320312,1723.9981689453125,1111.4195556640625
246,298,1,2,962,596,926.8679809570312,572.7500610351562,962,596,997.7479248046875,619.602294921875,0,926.8679809570312,572.7500610351562,1924.6159057617188,1145.5001220703125,926.8679809570312,572.7500610351562,1924.6159057617188,1145.5001220703125
245,298,2,2,862,578,826.1424560546875,555.196533203125,862,578,898.9157104492188,600.9632568359375,0,826.1424560546875,555.196533203125,1725.0581665039062,1110.39306640625,826.1424560546875,555.196533203125,1725.0581665039062,1110.39306640625
247,299,1,2,961,595,925.11181640625,572.18359375,961,595,998.5386962890625,618.1270751953125,0,925.11181640625,572.18359375,1923.6505126953125,1144.3671875,925.11181640625,572.18359375,1923.6505126953125,1144.3671875
246,299,2,2,864,578,822.1021728515625,557.1991577148438,864,578,907.79638671875,599.3721313476562,0,822.1021728515625,557.1991577148438,1729.8985595703125,1114.3983154296875,822.1021728515625,557.1991577148438,1729.8985595703125,1114.3983154296875
248,300,1,2,959,594,922.1371459960938,571.3931274414062,959,594,995.9336547851562,617.0379638671875,0,922.1371459960938,571.3931274414062,1918.07080078125,1142.7862548828125,922.1371459960938,571.3931274414062,1918.07080078125,1142.7862548828125
247,300,2,2,866,578,819.49853515625,558.2894897460938,866,578,914.3046264648438,598.7030639648438,0,819.49853515625,558.2894897460938,1733.8031616210938,1116.5789794921875,819.49853515625,558.2894897460938,1733.8031616210938,1116.5789794921875
249,301,1,2,957,592,920.2429809570312,570.1008911132812,957,592,995.0946044921875,614.4610595703125,0,920.2429809570312,570.1008911132812,1915.3375854492188,1140.2017822265625,920.2429809570312,570.1008911132812,1915.3375854492188,1140.2017822265625
248,301,2,2,867,579,812.7691040039062,560.0394897460938,867,579,921.7251586914062,598.26318359375,0,812.7691040039062,560.0394897460938,1734.4942626953125,1120.0789794921875,812.7691040039062,560.0394897460938,1734.4942626953125,1120.0789794921875
250,302,1,2,952,592,910.8001098632812,569.2802734375,952,592,993.9203491210938,614.7789306640625,0,910.8001098632812,569.2802734375,1904.720458984375,1138.560546875,910.8001098632812,569.2802734375,1904.720458984375,1138.560546875
249,302,2,2,867,579,806.356689453125,560.8599243164062,867,579,928.064697265625,598.76953125,0,806.356689453125,560.8599243164062,1734.42138671875,1121.7198486328125,806.356689453125,560.8599243164062,1734.42138671875,1121.7198486328125
250,303,2,2,894,585,805.8106689453125,559.5632934570312,894,585,982.7276000976562,612.0812377929688,0,805.8106689453125,559.5632934570312,1788.5382690429688,1119.1265869140625,805.8106689453125,559.5632934570312,1788.5382690429688,1119.1265869140625
251,304,2,2,899,586,813.8715209960938,559.62255859375,899,586,985.4826049804688,613.98583984375,0,813.8715209960938,559.62255859375,1799.3541259765625,1119.2451171875,813.8715209960938,559.62255859375,1799.3541259765625,1119.2451171875
252,305,2,2,904,586,823.68359375,559.7868041992188,904,586,984.6478271484375,613.9368286132812,0,823.68359375,559.7868041992188,1808.3314208984375,1119.5736083984375,823.68359375,559.7868041992188,1808.3314208984375,1119.5736083984375
253,306,2,2,907,586,832.34228515625,559.7388305664062,907,586,983.4228515625,612.81396484375,0,832.34228515625,559.7388305664062,1815.76513671875,1119.4776611328125,832.34228515625,559.7388305664062,1815.76513671875,1119.4776611328125
254,307,2,2,908,586,837.124755859375,560.1204833984375,908,586,980.805419921875,612.6731567382812,0,837.124755859375,560.1204833984375,1817.93017578125,1120.240966796875,837.124755859375,560.1204833984375,1817.93017578125,1120.240966796875
255,308,2,2,911,586,844.0999755859375,559.6456909179688,911,586,979.8811645507812,613.5639038085938,0,844.0999755859375,559.6456909179688,1823.9811401367188,1119.2913818359375,844.0999755859375,559.6456909179688,1823.9811401367188,1119.2913818359375
256,309,2,2,917,585,852.5423583984375,559.68994140625,917,585,982.4716186523438,611.4382934570312,0,852.5423583984375,559.68994140625,1835.0139770507812,1119.3798828125,852.5423583984375,559.68994140625,1835.0139770507812,1119.3798828125
257,310,2,2,921,585,855.3779907226562,559.3359375,921,585,987.30810546875,611.7930908203125,0,855.3779907226562,559.3359375,1842.6860961914062,1118.671875,855.3779907226562,559.3359375,1842.6860961914062,1118.671875
258,311,2,2,927,581,860.2838134765625,556.5125122070312,927,581,994.65673828125,606.7764282226562,0,860.2838134765625,556.5125122070312,1854.9405517578125,1113.0250244140625,860.2838134765625,556.5125122070312,1854.9405517578125,1113.0250244140625
259,312,2,2,932,581,864.4131469726562,556.8427734375,932,581,999.8720092773438,606.497314453125,0,864.4131469726562,556.8427734375,1864.28515625,1113.685546875,864.4131469726562,556.8427734375,1864.28515625,1113.685546875
260,313,2,2,938,581,870.51025390625,558.4281616210938,938,581,1005.7310180664062,605.50927734375,0,870.51025390625,558.4281616210938,1876.2412719726562,1116.8563232421875,870.51025390625,558.4281616210938,1876.2412719726562,1116.8563232421875
261,314,2,2,945,582,882.6982421875,558.577392578125,945,582,1009.244873046875,606.94189453125,0,882.6982421875,558.577392578125,1891.943115234375,1117.15478515625,882.6982421875,558.577392578125,1891.943115234375,1117.15478515625
262,315,2,2,951,583,891.4966430664062,560.5665283203125,951,583,1011.8958740234375,606.2611694335938,0,891.4966430664062,560.5665283203125,1903.3925170898438,1121.133056640625,891.4966430664062,560.5665283203125,1903.3925170898438,1121.133056640625
263,316,2,2,955,583,892.8312377929688,561.84716796875,955,583,1017.396240234375,605.3093872070312,0,892.8312377929688,561.84716796875,1910.2274780273438,1123.6943359375,892.8312377929688,561.84716796875,1910.2274780273438,1123.6943359375
264,317,2,2,959,585,893.8905639648438,561.68994140625,959,585,1025.118408203125,609.4566040039062,0,893.8905639648438,561.68994140625,1919.0089721679688,1123.3798828125,893.8905639648438,561.68994140625,1919.0089721679688,1123.3798828125
265,318,2,2,962,583,891.9163818359375,561.7296752929688,962,583,1033.5418701171875,605.4320068359375,0,891.9163818359375,561.7296752929688,1925.458251953125,1123.4593505859375,891.9163818359375,561.7296752929688,1925.458251953125,1123.4593505859375
251,319,1,2,926,587,891.3795166015625,562.4215087890625,926,587,961.9994506835938,613.3575439453125,0,891.3795166015625,562.4215087890625,1853.3789672851562,1124.843017578125,891.3795166015625,562.4215087890625,1853.3789672851562,1124.843017578125
266,319,2,2,977,585,912.7075805664062,564.9328002929688,977,585,1043.211669921875,606.8532104492188,0,912.7075805664062,564.9328002929688,1955.9192504882812,1129.8656005859375,912.7075805664062,564.9328002929688,1955.9192504882812,1129.8656005859375
252,320,1,2,925,587,890.0380859375,562.6201171875,925,587,960.8186645507812,612.3425903320312,0,890.0380859375,562.6201171875,1850.8567504882812,1125.240234375,890.0380859375,562.6201171875,1850.8567504882812,1125.240234375
267,320,2,2,993,586,938.3648071289062,566.7913208007812,993,586,1049.2476806640625,606.6475830078125,0,938.3648071289062,566.7913208007812,1987.6124877929688,1133.5826416015625,938.3648071289062,566.7913208007812,1987.6124877929688,1133.5826416015625
253,321,1,2,924,588,889.8515625,562.7662963867188,924,588,958.329833984375,613.4301147460938,0,889.8515625,562.7662963867188,1848.181396484375,1125.5325927734375,889.8515625,562.7662963867188,1848.181396484375,1125.5325927734375
268,321,2,2,1001,587,948.5285034179688,568.82275390625,1001,587,1054.74462890625,605.8784790039062,0,948.5285034179688,568.82275390625,2003.2731323242188,1137.6455078125,948.5285034179688,568.82275390625,2003.2731323242188,1137.6455078125
254,322,1,2,923,587,889.6307373046875,562.67529296875,923,587,957.5076904296875,612.7913208007812,0,889.6307373046875,562.67529296875,1847.138427734375,1125.3505859375,889.6307373046875,562.67529296875,1847.138427734375,1125.3505859375
269,322,2,2,1005,586,950.1185302734375,567.2066650390625,1005,586,1060.23876953125,606.2566528320312,0,950.1185302734375,567.2066650390625,2010.3572998046875,1134.413330078125,950.1185302734375,567.2066650390625,2010.3572998046875,1134.413330078125
255,323,1,2,923,587,889.3665161132812,562.229736328125,923,587,957.7758178710938,613.4595336914062,0,889.3665161132812,562.229736328125,1847.142333984375,1124.45947265625,889.3665161132812,562.229736328125,1847.142333984375,1124.45947265625
270,323,2,2,1009,587,953.7828369140625,567.82958984375,1009,587,1065.123291015625,606.364013671875,0,953.7828369140625,567.82958984375,2018.9061279296875,1135.6591796875,953.7828369140625,567.82958984375,2018.9061279296875,1135.6591796875
256,324,1,2,923,587,889.6039428710938,562.6923217773438,923,587,957.56298828125,611.7828979492188,0,889.6039428710938,562.6923217773438,1847.1669311523438,1125.3846435546875,889.6039428710938,562.6923217773438,1847.1669311523438,1125.3846435546875
271,324,2,2,1013,586,956.4371948242188,567.4221801757812,1013,586,1070.7364501953125,605.412353515625,0,956.4371948242188,567.4221801757812,2027.1736450195312,1134.8443603515625,956.4371948242188,567.4221801757812,2027.1736450195312,1134.8443603515625
257,325,1,2,921,587,888.0997314453125,562.8558959960938,921,587,954.2265625,612.2598876953125,0,888.0997314453125,562.8558959960938,1842.3262939453125,1125.7117919921875,888.0997314453125,562.8558959960938,1842.3262939453125,1125.7117919921875
272,325,2,2,1022,588,970.7191162109375,571.0313110351562,1022,588,1074.0919189453125,605.5573120117188,0,970.7191162109375,571.0313110351562,2044.81103515625,1142.0626220703125,970.7191162109375,571.0313110351562,2044.81103515625,1142.0626220703125
258,326,1,2,921,586,887.9759521484375,562.456298828125,921,586,954.4764404296875,611.5260009765625,0,887.9759521484375,562.456298828125,1842.452392578125,1124.91259765625,887.9759521484375,562.456298828125,1842.452392578125,1124.91259765625
273,326,2,2,1030,587,981.0427856445312,569.363525390625,1030,587,1079.22412109375,605.7732543945312,0,981.0427856445312,569.363525390625,2060.2669067382812,1138.72705078125,981.0427856445312,569.363525390625,2060.2669067382812,1138.72705078125
259,327,1,2,920,586,887.8102416992188,562.0269775390625,920,586,953.0430297851562,610.7880249023438,0,887.8102416992188,562.0269775390625,1840.853271484375,1124.053955078125,887.8102416992188,562.0269775390625,1840.853271484375,1124.053955078125
274,327,2,2,1035,588,987.9813842773438,570.9605102539062,1035,588,1083.4927978515625,605.9927368164062,0,987.9813842773438,570.9605102539062,2071.4741821289062,1141.9210205078125,987.9813842773438,570.9605102539062,2071.4741821289062,1141.9210205078125
260,328,1,2,920,586,886.8839111328125,561.8319091796875,920,586,953.2841186523438,611.5233764648438,0,886.8839111328125,561.8319091796875,1840.1680297851562,1123.663818359375,886.8839111328125,561.8319091796875,1840.1680297851562,1123.663818359375
275,328,2,2,1042,588,996.5675659179688,570.9219970703125,1042,588,1088.0692138671875,606.8958129882812,0,996.5675659179688,570.9219970703125,2084.6367797851562,1141.843994140625,996.5675659179688,570.9219970703125,2084.6367797851562,1141.843994140625
261,329,1,2,919,586,886.31396484375,562.000244140625,919,586,953.1698608398438,610.8854370117188,0,886.31396484375,562.000244140625,1839.4838256835938,1124.00048828125,886.31396484375,562.000244140625,1839.4838256835938,1124.00048828125
276,329,2,2,1046,589,1001.1336669921875,571.1743774414062,1046,589,1091.6748046875,607.2504272460938,0,1001.1336669921875,571.1743774414062,2092.8084716796875,1142.3487548828125,1001.1336669921875,571.1743774414062,2092.8084716796875,1142.3487548828125
262,330,1,2,918,586,886.5922241210938,561.6981811523438,918,586,950.315185546875,612.0899658203125,0,886.5922241210938,561.6981811523438,1836.9074096679688,1123.3963623046875,886.5922241210938,561.6981811523438,1836.9074096679688,1123.3963623046875
277,330,2,2,1052,589,1009.0352172851562,572.2275390625,1052,589,1095.70654296875,607.668212890625,0,1009.0352172851562,572.2275390625,2104.7417602539062,1144.455078125,1009.0352172851562,572.2275390625,2104.7417602539062,1144.455078125
263,331,1,2,918,586,885.1165161132812,561.944091796875,918,586,951.2958374023438,611.6671142578125,0,885.1165161132812,561.944091796875,1836.412353515625,1123.88818359375,885.1165161132812,561.944091796875,1836.412353515625,1123.88818359375
278,331,2,2,1055,589,1012.5857543945312,571.0028686523438,1055,589,1099.1986083984375,607.6170043945312,0,1012.5857543945312,571.0028686523438,2111.7843627929688,1142.0057373046875,1012.5857543945312,571.0028686523438,2111.7843627929688,1142.0057373046875
264,332,1,2,918,586,885.237060546875,562.23681640625,918,586,950.873046875,611.6589965820312,0,885.237060546875,562.23681640625,1836.110107421875,1124.4736328125,885.237060546875,562.23681640625,1836.110107421875,1124.4736328125
279,332,2,2,1060,589,1018.6017456054688,570.29052734375,1060,589,1102.5726318359375,608.1032104492188,0,1018.6017456054688,570.29052734375,2121.1743774414062,1140.5810546875,1018.6017456054688,570.29052734375,2121.1743774414062,1140.5810546875
265,333,1,2,916,585,885.342529296875,563.1852416992188,916,585,946.748779296875,608.043701171875,0,885.342529296875,563.1852416992188,1832.09130859375,1126.3704833984375,885.342529296875,563.1852416992188,1832.09130859375,1126.3704833984375
280,333,2,2,1063,589,1020.73486328125,570.5718994140625,1063,589,1105.9373779296875,608.2818603515625,0,1020.73486328125,570.5718994140625,2126.6722412109375,1141.143798828125,1020.73486328125,570.5718994140625,2126.6722412109375,1141.143798828125
266,334,1,2,915,585,883.83544921875,563.4782104492188,915,585,947.6084594726562,607.1299438476562,0,883.83544921875,563.4782104492188,1831.4439086914062,1126.9564208984375,883.83544921875,563.4782104492188,1831.4439086914062,1126.9564208984375
281,334,2,2,1064,589,1021.002685546875,569.7169189453125,1064,589,1108.6973876953125,608.6934204101562,0,1021.002685546875,569.7169189453125,2129.7000732421875,1139.433837890625,1021.002685546875,569.7169189453125,2129.7000732421875,1139.433837890625
267,335,1,2,915,585,883.0883178710938,564.010498046875,915,585,947.1898193359375,607.09814453125,0,883.0883178710938,564.010498046875,1830.2781372070312,1128.02099609375,883.0883178710938,564.010498046875,1830.2781372070312,1128.02099609375
282,335,2,2,1069,589,1026.6024169921875,570.031005859375,1069,589,1111.9058837890625,609.0921020507812,0,1026.6024169921875,570.031005859375,2138.50830078125,1140.06201171875,1026.6024169921875,570.031005859375,2138.50830078125,1140.06201171875
268,336,1,2,915,585,882.9507446289062,563.701416015625,915,585,947.58837890625,608.1465454101562,0,882.9507446289062,563.701416015625,1830.5391235351562,1127.40283203125,882.9507446289062,563.701416015625,1830.5391235351562,1127.40283203125
283,336,2,2,1073,588,1031.64013671875,569.4111938476562,1073,588,1114.7152099609375,608.574951171875,0,1031.64013671875,569.4111938476562,2146.3553466796875,1138.8223876953125,1031.64013671875,569.4111938476562,2146.3553466796875,1138.8223876953125
269,337,1,2,912,582,878.99169921875,562.5142822265625,912,582,945.5829467773438,603.10302734375,0,878.99169921875,562.5142822265625,1824.5746459960938,1125.028564453125,878.99169921875,562.5142822265625,1824.5746459960938,1125.028564453125
284,337,2,2,1076,590,1035.1512451171875,571.049072265625,1076,590,1117.08642578125,608.9647216796875,0,1035.1512451171875,571.049072265625,2152.2376708984375,1142.09814453125,1035.1512451171875,571.049072265625,2152.2376708984375,1142.09814453125
270,338,1,2,911,583,877.8056030273438,562.7138061523438,911,583,944.9720458984375,604.1678466796875,0,877.8056030273438,562.7138061523438,1822.7776489257812,1125.4276123046875,877.8056030273438,562.7138061523438,1822.7776489257812,1125.4276123046875
285,338,2,2,1079,589,1038.880859375,570.4205322265625,1079,589,1119.6646728515625,608.9617309570312,0,1038.880859375,570.4205322265625,2158.5455322265625,1140.841064453125,1038.880859375,570.4205322265625,2158.5455322265625,1140.841064453125
271,339,1,2,911,583,878.5213623046875,563.0953369140625,911,583,944.3091430664062,603.8596801757812,0,878.5213623046875,563.0953369140625,1822.8305053710938,1126.190673828125,878.5213623046875,563.0953369140625,1822.8305053710938,1126.190673828125
286,339,2,2,1080,589,1039.7669677734375,570.1175537109375,1080,589,1121.558837890625,608.7965698242188,0,1039.7669677734375,570.1175537109375,2161.3258056640625,1140.235107421875,1039.7669677734375,570.1175537109375,2161.3258056640625,1140.235107421875
287,340,2,2,1081,589,1039.238037109375,570.0404052734375,1081,589,1124.178466796875,608.8187866210938,0,1039.238037109375,570.0404052734375,2163.41650390625,1140.080810546875,1039.238037109375,570.0404052734375,2163.41650390625,1140.080810546875
272,341,1,2,917,583,886.6799926757812,563.3680419921875,917,583,947.4519653320312,603.5123291015625,0,886.6799926757812,563.3680419921875,1834.1319580078125,1126.736083984375,886.6799926757812,563.3680419921875,1834.1319580078125,1126.736083984375
288,341,2,2,1086,590,1044.361083984375,571.101806640625,1086,590,1127.7645263671875,609.3209838867188,0,1044.361083984375,571.101806640625,2172.1256103515625,1142.20361328125,1044.361083984375,571.101806640625,2172.1256103515625,1142.20361328125
273,342,1,2,915,583,885.5296630859375,562.6371459960938,915,583,945.9172973632812,603.9618530273438,0,885.5296630859375,562.6371459960938,1831.4469604492188,1125.2742919921875,885.5296630859375,562.6371459960938,1831.4469604492188,1125.2742919921875
289,342,2,2,1089,589,1048.0831298828125,569.2393798828125,1089,589,1130.6322021484375,609.494873046875,0,1048.0831298828125,569.2393798828125,2178.71533203125,1138.478759765625,1048.0831298828125,569.2393798828125,2178.71533203125,1138.478759765625
274,343,1,2,910,581,880.70751953125,560.9871826171875,910,581,940.0805053710938,601.3297729492188,0,880.70751953125,560.9871826171875,1820.7880249023438,1121.974365234375,880.70751953125,560.9871826171875,1820.7880249023438,1121.974365234375
290,343,2,2,1093,589,1054.2567138671875,568.912353515625,1093,589,1133.7186279296875,609.5906982421875,0,1054.2567138671875,568.912353515625,2187.975341796875,1137.82470703125,1054.2567138671875,568.912353515625,2187.975341796875,1137.82470703125
275,344,1,2,910,581,878.8834228515625,559.7186889648438,910,581,942.5770263671875,603.588623046875,0,878.8834228515625,559.7186889648438,1821.46044921875,1119.4373779296875,878.8834228515625,559.7186889648438,1821.46044921875,1119.4373779296875
291,344,2,2,1096,588,1056.9949951171875,567.7008666992188,1096,588,1135.24951171875,609.8235473632812,0,1056.9949951171875,567.7008666992188,2192.2445068359375,1135.4017333984375,1056.9949951171875,567.7008666992188,2192.2445068359375,1135.4017333984375
